dateRep,Outflow HHP1,Inflow  HPP1,Inflow HPP2,Production HPP1,Production HPP2
2012/02/26,411.2435854785506,416.0174544561796,144.54172794670058,10987.933868000006,11813.057822
2012/02/27,435.9529447739112,396.06910523454616,145.5113141695573,10912.184139,11747.524256999997
2012/02/28,433.3406905765762,407.735826977897,134.11028402159718,11266.209822,11976.407381999998
2012/02/29,447.9503855153336,393.7779838067733,164.44646215435796,10874.660949000001,10747.103564000001
2012/03/01,433.6537226422057,370.846175405247,155.43366079188297,10481.492648,10496.278193
2012/03/02,419.67714880975143,386.6305988664317,140.82056254401897,7347.528179000004,10971.480550999999
2012/03/03,293.041609906319,337.07720804890016,137.5378120072371,10993.531555,11263.868808000003
2012/03/04,438.527248068412,337.1965987329308,138.12279656502886,9994.583571000001,11477.054614
2012/03/05,397.8484956211951,420.8010173243449,143.03916530588253,9948.469293,10816.23408
2012/03/06,397.44705169888056,410.8531791863524,157.67247398499836,9059.728166,11708.057947000003
2012/03/07,360.4966220321102,465.80501005401857,170.13247754639895,6834.366058000001,8577.862312
2012/03/08,271.466472475119,373.85318235837696,171.520685792598,7848.055362000001,9822.027716
2012/03/09,311.8890626846569,354.0025189761574,144.91096052247934,9176.411415999999,10248.151409999999
2012/03/10,365.18243049269705,353.68681817094534,131.00412183130356,9325.74485,9732.034662
2012/03/11,371.36853882063514,304.0885272716496,119.52087249907919,9519.304025000001,10257.194007999997
2012/03/12,379.71699736560504,297.0820606012678,100.48816690116018,9360.163410000001,9802.570129000002
2012/03/13,373.4551802060636,272.8412045265487,98.03184370943569,9400.286493999994,10570.545525999998
2012/03/14,374.8541412289296,288.93280479793117,103.35912146939125,8574.537287000001,10010.456325000003
2012/03/15,341.82065685761404,257.726982260499,143.30359377600638,9129.664453,10011.993142000001
2012/03/16,363.69875768827274,444.6485583118543,165.99211987905971,8416.747805,10327.466564999999
2012/03/17,335.0662832915885,342.71015812576695,198.63816324572178,8614.51525,9839.857790999999
2012/03/18,343.5951062332912,301.12507763830087,132.14580874536438,8807.013505000003,10427.050285000001
2012/03/19,351.4110915593329,285.6367165905795,96.85705496735835,9495.072468,10506.337065
2012/03/20,378.5854766905658,283.81374739644906,99.1617999511979,9535.058751,10338.727603
2012/03/21,380.0084069244781,272.8563901639494,76.33831562739346,6434.841283,10213.858385000001
2012/03/22,254.49885299601547,286.0925021149474,112.81784881743044,7532.639320999999,6292.003220999999
2012/03/23,298.6132483373689,232.26932520843025,113.16434608166526,7219.039409999999,6491.100266999998
2012/03/24,286.173347328989,282.0923130629674,109.19039439109389,7314.176753999999,6493.290327000001
2012/03/25,292.29549508021404,255.93073947844317,115.91557309807561,6192.041528,7040.862114000001
2012/03/26,247.890107361219,250.1940675850235,102.97252497316765,6812.1545240000005,7196.901465000003
2012/03/27,273.03057510771623,219.82710957213254,95.5999244657578,5783.562459000001,7196.853342000003
2012/03/28,231.91179894380764,190.28526983538197,95.67716342497454,5065.958855000001,7093.928624000002
2012/03/29,202.71526156158808,212.35235310292853,89.59155581206022,6888.03571,7117.434682
2012/03/30,275.83173158728675,203.39389136614304,91.73108051644476,7207.195316000001,7126.240247000001
2012/03/31,289.26442169094906,219.90468545928834,84.43827264194596,7302.802422,7212.303896000001
2012/04/01,293.8930972513084,178.33595584256716,78.60203992677509,7613.900688999999,7140.142026000001
2012/04/02,307.03235268136933,165.9366119348148,82.63132506313912,6509.157967999999,7097.543376999999
2012/04/03,263.06747383114487,217.71257623966568,83.96940107652372,4096.3504570000005,5329.226571
2012/04/04,165.95080960259045,179.19841407953368,80.66929721834683,3287.5875110000006,4935.3597039999995
2012/04/05,132.84726283485867,159.71271835663185,84.43329010179434,3394.9446330000014,5771.390631
2012/04/06,136.7205619417171,182.5432862109483,80.52230088202782,3965.244901,5219.836852999999
2012/04/07,159.76287640980146,149.64176354406206,77.61457555724382,3065.5161089999997,5855.063627000003
2012/04/08,122.94132695366248,152.7034776019956,78.85692246125262,3535.9110719999994,5890.693451000001
2012/04/09,141.1186410834292,168.2879065739864,72.11653212098929,4675.953099,5485.292361000002
2012/04/10,186.7490120731383,193.81250496264593,80.0,3356.6356219999993,4390.847927
2012/04/11,134.27504280727834,168.5124721773459,82.66885909316244,2491.1764150000004,5022.409598
2012/04/12,99.85580790877906,186.95440582396773,83.64240361646665,4866.3648729999995,5646.761781
2012/04/13,194.17491871964276,141.58697043775578,70.88077957958305,4480.341866,6295.760691
2012/04/14,178.46980759347565,181.3708124139385,77.67517964385215,5679.040535000001,5333.4478229999995
2012/04/15,226.7238909448762,209.81417789664985,83.03930187622859,5378.1916120000005,5106.741682999999
2012/04/16,215.40817117363952,174.711293931359,71.78974959715285,4174.189330999999,4987.198751
2012/04/17,167.22389609615985,169.04681797570663,75.22364986114943,3296.8679389999998,4243.798865000001
2012/04/18,132.0568347742448,137.5185006957619,69.46474406413549,2306.6300010000004,4775.457981999999
2012/04/19,92.13701274031145,188.50619804121635,57.61956671940658,4944.506453000001,4934.773518999999
2012/04/20,197.2561465087409,151.67077981330226,68.53220989857368,5139.965738,5396.323664
2012/04/21,205.5658953253705,200.17474673508738,56.1924089955732,4442.721623,6504.390544000001
2012/04/22,177.23070347870188,130.9184442330782,58.380702764827305,5026.875894999999,5729.259077000001
2012/04/23,200.20963174499414,193.03650124272696,63.31953099591067,4832.595328,5212.6565820000005
2012/04/24,192.23518450075645,129.69956286045124,72.17851373659636,3357.1163650000003,3817.462337999998
2012/04/25,133.6142005056603,123.70459682693907,69.69714726204936,3604.5363020000004,4101.834605
2012/04/26,143.53883256752914,159.56366500156184,61.585550463742976,4591.696278,5086.7546600000005
2012/04/27,183.2559711193804,169.3653889621662,44.94271889767823,2934.2915580000004,5455.5113
2012/04/28,116.9834103250712,156.48184573152804,62.76072407923277,4481.729203,4510.959788
2012/04/29,177.87011374435542,200.477841227375,61.99561516872009,4158.468441,4595.248738999999
2012/04/30,164.99528540013833,167.60143560328316,53.51943720319869,4187.736509,3834.862578
2012/05/01,166.39140285646155,158.23708287893334,60.547607935466914,2282.6201280000005,4375.355361000001
2012/05/02,90.76514723364433,135.14303088525784,55.82186260089867,3561.9281870000004,3299.1602679999996
2012/05/03,141.14580368720667,119.95821885022337,64.17351886754932,5980.0832470000005,5559.285114
2012/05/04,237.4606336722632,130.27671730795953,60.79881746147254,7292.2492170000005,5562.266391
2012/05/05,291.4192077687542,125.74256700985546,44.42413818710202,7388.896449000001,5909.633297999999
2012/05/06,297.06009817605025,116.62616565344962,49.115078349485486,7076.036355999999,6123.16962
